name,measure,measure_info,geo_type_name,geo_place_name,data_value,Stations,Final Date
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Sunset Park,24.33,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Sunset Park,11.77,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Fordham - Bronx Pk,23.32,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Flushing - Clearview,13.95,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Belmont and East Tremont (CD6),23.88,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Stuyvesant Town and Turtle Bay (CD6),29.29,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,CD,Stuyvesant Town and Turtle Bay (CD6),22.65,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Riverdale and Fieldston (CD8),15.83,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Sunset Park,16.77,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Fordham - Bronx Pk,16.98,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Crotona -Tremont,18.5,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Flushing - Clearview,15.59,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Upper East Side,23.49,Summer,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Southern SI,21.82,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,CD,Clinton and Chelsea (CD4),23.8,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Belmont and East Tremont (CD6),26.34,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Belmont and East Tremont (CD6),25.3,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Belmont and East Tremont (CD6),14.19,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,32.92,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,26.42,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,18.28,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,25.14,Annual,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,23.56,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,19.72,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,16.07,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Downtown - Heights - Slope,18.78,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Fresh Meadows,19.35,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Fresh Meadows,29.4,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Fresh Meadows,19.03,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,CD,Fordham and University Heights (CD5),21.96,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Midtown (CD5),25.23,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,28.06,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,13.75,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,12.34,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,10.66,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Southwest Queens,13.34,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Northeast Bronx,14.37,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Northeast Bronx,13.05,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Central Harlem - Morningside Heights,28.09,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Central Harlem - Morningside Heights,23.86,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,30.47,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,20.57,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Flatbush - Flatbush,21.39,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Southwest Queens,15.1,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,Fordham and University Heights (CD5),22.7,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Fresh Meadows,14.13,Summer,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Fresh Meadows,20.31,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Fordham and University Heights (CD5),15.93,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Chelsea - Clinton,39.87,Annual,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Central Harlem - Morningside Heights,33.16,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Central Harlem - Morningside Heights,22.64,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Chelsea - Clinton,37.13,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Chelsea - Clinton,32.14,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Hunts Point and Longwood (CD2),18.77,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Hunts Point and Longwood (CD2),26.09,Annual,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Greenwich Village and Soho (CD2),34.83,Annual,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Greenwich Village and Soho (CD2),32.3,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Greenwich Village and Soho (CD2),27.38,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,St. George and Stapleton (CD1),20.48,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Borough Park,24.79,Annual,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Borough Park,23.32,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,High Bridge - Morrisania,18.26,Summer,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,High Bridge - Morrisania,22.28,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,High Bridge - Morrisania,23.89,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Borough Park,19.74,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Borough Park,21.76,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Bensonhurst - Bay Ridge,21.62,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Bensonhurst - Bay Ridge,13.79,Summer,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Coney Island - Sheepshead Bay,17.08,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Coney Island - Sheepshead Bay,18.52,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Southeast Queens,17.16,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,Borough,Manhattan,25.18,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,Borough,Manhattan,20.54,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF34,East Harlem,26.96,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Upper West Side,33.65,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Upper West Side,15.07,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,St. George and Stapleton (CD1),12.52,Summer,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,St. George and Stapleton (CD1),13.68,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,St. George and Stapleton (CD1),19.48,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,South Beach and Willowbrook (CD2),9.15,Summer,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Mott Haven and Melrose (CD1),16.98,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Mott Haven and Melrose (CD1),27.5,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,Hunts Point and Longwood (CD2),24.95,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Financial District (CD1),16.72,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Financial District (CD1),21.99,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Greenwich Village and Soho (CD2),31.62,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Greenwich Village and Soho (CD2),33.64,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Greenwich Village and Soho (CD2),21.54,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Woodside and Sunnyside (CD2),15.92,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Woodside and Sunnyside (CD2),26.54,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,Greenpoint and Williamsburg (CD1),16.3,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Greenpoint and Williamsburg (CD1),26.77,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Southeast Queens,16.8,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Southeast Queens,14.25,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,Borough,Manhattan,30.87,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,Borough,Manhattan,28.69,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,St. George and Stapleton (CD1),17.12,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,St. George and Stapleton (CD1),9.18,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,South Beach and Willowbrook (CD2),13.98,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Greenpoint and Williamsburg (CD1),21.15,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,St. George and Stapleton (CD1),17.64,Annual,2013
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Bedford Stuyvesant - Crown Heights,10.3,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Bedford Stuyvesant - Crown Heights,6.98,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,East New York,9.04,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,East New York,8.11,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Fordham - Bronx Pk,11.4,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Fordham - Bronx Pk,8.09,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Pelham - Throgs Neck,10.14,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Borough Park,10.77,Summer,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Mott Haven and Melrose (CD1),8.98,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Mott Haven and Melrose (CD1),9.41,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Woodside and Sunnyside (CD2),9.36,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Financial District (CD1),10.11,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Greenwich Village and Soho (CD2),11.18,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,Greenwich Village and Soho (CD2),11.47,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Greenwich Village and Soho (CD2),10.01,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,St. George and Stapleton (CD1),8.39,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,St. George and Stapleton (CD1),8.61,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Flatbush - Flatbush,23.56,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Flatbush - Flatbush,15.06,Summer,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Canarsie - Flatlands,11.12,Summer,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Canarsie - Flatlands,18.66,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Southwest Queens,22.93,Annual,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Southwest Queens,22.21,Annual,2011
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Southwest Queens,20.41,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF34,Central Harlem - Morningside Heights,33.16,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,CD,Morrisania and Crotona (CD3),25.6,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Morrisania and Crotona (CD3),21.57,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Morrisania and Crotona (CD3),14.92,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Morrisania and Crotona (CD3),13.96,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Highbridge and Concourse (CD4),28.05,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,Lower East Side and Chinatown (CD3),25.72,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Lower East Side and Chinatown (CD3),14.09,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Southwest Queens,19.65,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Jamaica,18.49,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Gramercy Park - Murray Hill,36.08,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Gramercy Park - Murray Hill,42.24,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Gramercy Park - Murray Hill,33.9,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Gramercy Park - Murray Hill,30.31,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Greenwich Village - SoHo,21.3,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,East Flatbush (CD17),20.69,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,CD,Flatlands and Canarsie (CD18),15.52,Summer,2009
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Greenpoint,9.85,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Greenpoint,10.79,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Greenpoint,7.95,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Downtown - Heights - Slope,10.12,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,West Queens,9.57,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,West Queens,8.89,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Kingsbridge - Riverdale,7.91,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Northeast Bronx,8.94,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Northeast Bronx,8.14,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Northeast Bronx,8.33,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Hunts Point - Mott Haven,12.41,Winter,2010
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Hunts Point - Mott Haven,6.98,Annual,2021
Fine particles (PM 2.5),Mean,mcg/m3,CD,Morrisania and Crotona (CD3),11.65,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Morrisania and Crotona (CD3),10.72,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,Morrisania and Crotona (CD3),8.84,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Highbridge and Concourse (CD4),9.99,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Highbridge and Concourse (CD4),8.66,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Highbridge and Concourse (CD4),10.22,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Lower East Side and Chinatown (CD3),10.32,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,Lower East Side and Chinatown (CD3),10.31,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Lower East Side and Chinatown (CD3),8.55,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Lower East Side and Chinatown (CD3),7.93,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,Elmhurst and Corona (CD4),9.89,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Elmhurst and Corona (CD4),8.53,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Morrisania and Crotona (CD3),11.02,Summer,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Morrisania and Crotona (CD3),14.29,Winter,2010
Fine particles (PM 2.5),Mean,mcg/m3,CD,Lower East Side and Chinatown (CD3),9.9,Annual,2013
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Hunts Point - Mott Haven,7.52,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Bronx,7.24,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Bronx,8.3,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Brooklyn,9.97,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,Borough,Brooklyn,6.94,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,East Flatbush - Flatbush,10.26,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,East Flatbush - Flatbush,8.97,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Canarsie - Flatlands,7.61,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Gramercy Park - Murray Hill,11.64,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Greenwich Village - SoHo,10.66,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,East Flatbush (CD17),10.34,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,East Flatbush (CD17),9.33,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,East Flatbush (CD17),6.81,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,Flatlands and Canarsie (CD18),9.41,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Washington Heights,21.14,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Washington Heights,22.24,Winter,2018
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Port Richmond,14.15,Annual,2020
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Long Island City - Astoria,21.39,Annual,2015
Nitrogen dioxide (NO2),Mean,ppb,CD,Upper East Side (CD8),16.39,Summer,2020
Nitrogen dioxide (NO2),Mean,ppb,CD,Central Harlem (CD10),28.69,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,Central Harlem (CD10),16.91,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Washington Heights and Inwood (CD12),20.6,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Washington Heights and Inwood (CD12),16.22,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Bay Ridge and Dyker Heights (CD10),22.8,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Bay Ridge and Dyker Heights (CD10),13.52,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Bay Ridge and Dyker Heights (CD10),23.91,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,Throgs Neck and Co-op City (CD10),21.43,Winter,2011
Nitrogen dioxide (NO2),Mean,ppb,CD,Throgs Neck and Co-op City (CD10),22.79,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Williamsbridge and Baychester (CD12),18.34,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,South Ozone Park and Howard Beach (CD10),12.78,Summer,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Jamaica and Hollis (CD12),18.89,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Jamaica and Hollis (CD12),24.97,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,CD,Throgs Neck and Co-op City (CD10),17.24,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Throgs Neck and Co-op City (CD10),26.39,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,CD,Throgs Neck and Co-op City (CD10),17.44,Annual,2013
Nitrogen dioxide (NO2),Mean,ppb,CD,South Ozone Park and Howard Beach (CD10),17.42,Annual,2017
Nitrogen dioxide (NO2),Mean,ppb,CD,Jamaica and Hollis (CD12),19.07,Annual,2013
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Bensonhurst - Bay Ridge,8.52,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Bensonhurst - Bay Ridge,7.83,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Williamsburg - Bushwick,8.62,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Williamsburg - Bushwick,9.87,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,Williamsburg - Bushwick,9.31,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Greenpoint,12.17,Summer,2009
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Greenpoint,8.98,Annual,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Greenpoint,7.67,Annual,2021
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper East Side (CD8),11.07,Winter,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper East Side (CD8),8.87,Annual,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Central Harlem (CD10),10.18,Winter,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Upper East Side (CD8),10.42,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Washington Heights and Inwood (CD12),9.46,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Washington Heights and Inwood (CD12),8.17,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Washington Heights and Inwood (CD12),9.85,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Washington Heights and Inwood (CD12),7.35,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),9.0,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),7.53,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),7.89,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),6.79,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),9.12,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),8.92,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),9.77,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),7.08,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),8.26,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Williamsbridge and Baychester (CD12),8.91,Winter,2011
Fine particles (PM 2.5),Mean,mcg/m3,CD,Williamsbridge and Baychester (CD12),8.04,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Williamsbridge and Baychester (CD12),7.18,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,South Ozone Park and Howard Beach (CD10),8.29,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,South Ozone Park and Howard Beach (CD10),7.88,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Jamaica and Hollis (CD12),8.45,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Jamaica and Hollis (CD12),8.62,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Washington Heights and Inwood (CD12),7.77,Annual,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Bay Ridge and Dyker Heights (CD10),12.46,Winter,2010
Fine particles (PM 2.5),Mean,mcg/m3,CD,Borough Park (CD12),6.45,Annual,2021
Fine particles (PM 2.5),Mean,mcg/m3,CD,Throgs Neck and Co-op City (CD10),13.1,Winter,2010
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Greenpoint,7.95,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Kingsbridge - Riverdale,11.5,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Kingsbridge - Riverdale,7.91,Winter,2016
Nitrogen dioxide (NO2),Mean,ppb,UHF42,Upper East Side,29.21,Winter,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,29.06,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,23.76,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,UHF42,East Harlem,16.41,Summer,2018
Nitrogen dioxide (NO2),Mean,ppb,CD,Rego Park and Forest Hills (CD6),20.88,Annual,2014
Nitrogen dioxide (NO2),Mean,ppb,CD,Hillcrest and Fresh Meadows (CD8),24.96,Winter,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Riverdale and Fieldston (CD8),14.7,Annual,2021
Nitrogen dioxide (NO2),Mean,ppb,CD,Hillcrest and Fresh Meadows (CD8),28.88,Winter,2010
Nitrogen dioxide (NO2),Mean,ppb,CD,Hillcrest and Fresh Meadows (CD8),18.96,Summer,2009
Nitrogen dioxide (NO2),Mean,ppb,CD,Hillcrest and Fresh Meadows (CD8),23.58,Winter,2014
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Bedford Stuyvesant - Crown Heights,7.53,Annual,2017
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Sunset Park,13.49,Winter,2010
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,Sunset Park,8.09,Annual,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Clinton and Chelsea (CD4),11.02,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Clinton and Chelsea (CD4),9.5,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Stuyvesant Town and Turtle Bay (CD6),10.77,Summer,2018
Fine particles (PM 2.5),Mean,mcg/m3,CD,Belmont and East Tremont (CD6),7.37,Summer,2020
Fine particles (PM 2.5),Mean,mcg/m3,CD,Park Slope and Carroll Gardens (CD6),8.54,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Rego Park and Forest Hills (CD6),8.95,Annual,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Rego Park and Forest Hills (CD6),8.81,Summer,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Rego Park and Forest Hills (CD6),8.02,Winter,2016
Fine particles (PM 2.5),Mean,mcg/m3,CD,Hillcrest and Fresh Meadows (CD8),9.65,Winter,2009
Fine particles (PM 2.5),Mean,mcg/m3,CD,Clinton and Chelsea (CD4),11.52,Winter,2014
Fine particles (PM 2.5),Mean,mcg/m3,CD,Clinton and Chelsea (CD4),9.36,Annual,2017
Fine particles (PM 2.5),Mean,mcg/m3,CD,Belmont and East Tremont (CD6),6.8,Annual,2021
